Order_ID,Order_Date,Month,Month_No,Customer_ID,State,Sales_Channel,Category,Product,Quantity,Unit_Price_INR,Discount_Pct,Gross_Sales_INR,Discount_Amount_INR,Net_Sales_INR,Cost_INR,Profit_INR,Profit_Margin_Pct,Payment_Method
ORD0413,2025-05-24,May,5,CUST0093,West Bengal,Retail Store,Electronics,Laptop,6,49236.29,0.1,295417.74,29541.774,265875.966,207383.25348,58492.71252,22.0,Debit Card
ORD0414,2025-12-30,December,12,CUST0147,Delhi,Online,Office Supplies,File Folder,6,1999.74,0.1,11998.44,1199.844,10798.596000000001,6263.1856800000005,4535.410320000001,42.00000000000001,Debit Card
ORD0415,2025-05-19,May,5,CUST0048,Delhi,Retail Store,Beauty,Perfume,6,1479.83,0.2,8878.98,1775.796,7103.183999999999,3693.65568,3409.5283199999994,48.0,UPI
ORD0416,2025-12-26,December,12,CUST0173,Delhi,Retail Store,Clothing,Formal Shirt,7,866.11,0.15,6062.77,909.4155000000001,5153.3545,2834.3449750000004,2319.009525,44.99999999999999,Net Banking
ORD0417,2025-12-01,December,12,CUST0003,Rajasthan,Retail Store,Clothing,Jacket,5,3574.83,0.1,17874.15,1787.4150000000002,16086.735,8847.70425,7239.03075,44.99999999999999,Cash
ORD0418,2025-03-01,March,3,CUST0235,Delhi,Retail Store,Clothing,T-Shirt,3,4112.01,0.15,12336.03,1850.4045,10485.6255,5767.094025,4718.531475,44.99999999999999,UPI
ORD0419,2025-12-14,December,12,CUST0136,West Bengal,Retail Store,Clothing,Jeans,2,4750.45,0.1,9500.9,950.09,8550.81,4702.9455,3847.8644999999997,45.0,Net Banking
ORD0420,2025-11-14,November,11,CUST0192,Karnataka,Online,Furniture,Table,4,5657.3,0.15,22629.2,3394.38,19234.82,13079.6776,6155.142399999999,31.999999999999996,Net Banking
ORD0421,2025-08-03,August,8,CUST0245,Rajasthan,Retail Store,Office Supplies,Printer Paper,5,1669.92,0.25,8349.6,2087.4,6262.200000000001,3632.076,2630.1240000000007,42.00000000000001,Cash
ORD0422,2025-06-19,June,6,CUST0104,West Bengal,Online,Beauty,Moisturizer,5,2552.17,0.1,12760.85,1276.085,11484.765,5972.0778,5512.687199999999,48.0,Credit Card
ORD0423,2025-04-04,April,4,CUST0081,Telangana,Retail Store,Grocery,Cooking Oil,4,883.0,0.15,3532.0,529.8,3002.2,2161.584,840.616,28.000000000000004,Cash
ORD0424,2025-12-12,December,12,CUST0294,West Bengal,Marketplace,Furniture,Bookshelf,6,20415.43,0.05,122492.58,6124.629000000001,116367.951,79130.20668,37237.74432,32.0,Debit Card
ORD0425,2025-08-10,August,8,CUST0110,Uttar Pradesh,Marketplace,Beauty,Shampoo,1,1944.79,0.2,1944.79,388.958,1555.8319999999999,809.03264,746.7993599999999,47.99999999999999,Net Banking
ORD0426,2025-07-26,July,7,CUST0204,Madhya Pradesh,Online,Clothing,Formal Shirt,7,5908.18,0.2,41357.26,8271.452000000001,33085.808000000005,18197.194400000004,14888.6136,44.99999999999999,Net Banking
ORD0427,2025-04-06,April,4,CUST0178,Rajasthan,Online,Office Supplies,Pen Set,7,1437.61,0.0,10063.269999999999,0.0,10063.269999999999,5836.696599999998,4226.5734,42.00000000000001,Net Banking
ORD0428,2025-04-14,April,4,CUST0182,Rajasthan,Marketplace,Beauty,Perfume,6,511.28,0.15,3067.68,460.152,2607.528,1355.91456,1251.6134399999999,48.0,Cash
ORD0429,2025-10-26,October,10,CUST0163,Madhya Pradesh,Marketplace,Beauty,Perfume,7,2844.45,0.15,19911.149999999998,2986.6724999999997,16924.477499999997,8800.728299999999,8123.749199999998,48.0,Debit Card
ORD0430,2025-07-06,July,7,CUST0291,Rajasthan,Retail Store,Beauty,Shampoo,3,1539.84,0.0,4619.5199999999995,0.0,4619.5199999999995,2402.1504,2217.3695999999995,47.99999999999999,UPI
ORD0431,2025-12-22,December,12,CUST0125,Telangana,Marketplace,Office Supplies,Notebook,2,1452.15,0.15,2904.3,435.64500000000004,2468.655,1431.8199,1036.8351000000002,42.00000000000001,Cash
ORD0432,2025-03-02,March,3,CUST0061,West Bengal,Marketplace,Beauty,Moisturizer,7,2618.91,0.15,18332.37,2749.8554999999997,15582.5145,8102.90754,7479.606959999999,48.0,Credit Card
ORD0433,2025-07-02,July,7,CUST0149,Delhi,Retail Store,Clothing,T-Shirt,5,3981.9,0.1,19909.5,1990.95,17918.55,9855.202500000001,8063.347499999998,44.99999999999999,Credit Card
ORD0434,2025-06-15,June,6,CUST0155,Karnataka,Retail Store,Electronics,Smartphone,6,11040.84,0.1,66245.04000000001,6624.504000000001,59620.53600000001,46504.01808000001,13116.517919999998,21.999999999999993,Debit Card
ORD0435,2025-10-04,October,10,CUST0182,Telangana,Retail Store,Clothing,Jacket,5,799.15,0.15,3995.75,599.3625,3396.3875,1868.013125,1528.3743749999999,45.0,UPI
ORD0436,2025-03-05,March,3,CUST0214,Delhi,Marketplace,Clothing,T-Shirt,1,1486.46,0.15,1486.46,222.969,1263.491,694.9200500000001,568.5709499999999,44.99999999999999,Net Banking
ORD0437,2025-05-22,May,5,CUST0059,Tamil Nadu,Retail Store,Furniture,Table,4,17921.4,0.0,71685.6,0.0,71685.6,48746.208000000006,22939.392,31.999999999999996,Debit Card
ORD0438,2025-06-05,June,6,CUST0230,Delhi,Retail Store,Furniture,Desk,6,22336.35,0.15,134018.09999999998,20102.714999999997,113915.38499999998,77462.46179999999,36452.92319999999,31.999999999999996,Debit Card
ORD0439,2025-12-30,December,12,CUST0209,Uttar Pradesh,Marketplace,Office Supplies,Pen Set,6,1786.34,0.0,10718.039999999999,0.0,10718.039999999999,6216.463199999999,4501.5768,42.00000000000001,Net Banking
ORD0440,2025-08-27,August,8,CUST0073,Maharashtra,Marketplace,Office Supplies,Stapler,5,2020.18,0.25,10100.9,2525.225,7575.674999999999,4393.8915,3181.7834999999995,42.0,Net Banking
ORD0441,2025-08-22,August,8,CUST0207,Gujarat,Retail Store,Electronics,Monitor,7,42373.25,0.15,296612.75,44491.9125,252120.8375,196654.25325,55466.584249999985,21.999999999999993,Cash
ORD0442,2025-08-19,August,8,CUST0298,Maharashtra,Retail Store,Beauty,Moisturizer,7,1506.67,0.15,10546.69,1582.0035,8964.6865,4661.63698,4303.04952,48.0,Credit Card
ORD0443,2025-03-12,March,3,CUST0216,Telangana,Marketplace,Clothing,Formal Shirt,2,1761.51,0.1,3523.02,352.302,3170.718,1743.8949,1426.8230999999998,44.99999999999999,Cash
ORD0444,2025-10-20,October,10,CUST0056,Karnataka,Marketplace,Grocery,Coffee,1,1162.93,0.1,1162.93,116.293,1046.6370000000002,753.5786400000001,293.0583600000001,28.000000000000007,Cash
ORD0445,2025-05-18,May,5,CUST0036,Gujarat,Retail Store,Clothing,Sneakers,1,2445.33,0.1,2445.33,244.53300000000002,2200.797,1210.4383500000001,990.3586499999999,44.99999999999999,Credit Card
ORD0446,2025-06-15,June,6,CUST0096,Gujarat,Retail Store,Grocery,Cooking Oil,2,1003.71,0.15,2007.42,301.113,1706.307,1228.54104,477.76595999999995,27.999999999999996,Debit Card
ORD0447,2025-04-22,April,4,CUST0223,Telangana,Online,Clothing,Jeans,6,5314.73,0.1,31888.379999999997,3188.8379999999997,28699.541999999998,15784.7481,12914.793899999997,44.99999999999999,Net Banking
ORD0448,2025-07-03,July,7,CUST0018,Maharashtra,Online,Furniture,Desk,1,6791.33,0.1,6791.33,679.133,6112.197,4156.29396,1955.9030400000001,32.0,Net Banking
ORD0449,2025-12-03,December,12,CUST0208,West Bengal,Marketplace,Electronics,Monitor,4,8901.92,0.1,35607.68,3560.768,32046.912,24996.591360000002,7050.320639999998,21.999999999999993,Cash
ORD0450,2025-02-07,February,2,CUST0018,Karnataka,Marketplace,Office Supplies,Stapler,4,967.37,0.2,3869.48,773.8960000000001,3095.584,1795.4387199999999,1300.14528,42.0,Debit Card
ORD0451,2025-12-11,December,12,CUST0077,West Bengal,Retail Store,Grocery,Tea,5,1073.37,0.2,5366.849999999999,1073.37,4293.48,3091.3055999999997,1202.1743999999999,28.000000000000004,Cash
ORD0452,2025-02-08,February,2,CUST0120,Gujarat,Retail Store,Electronics,Headphones,5,45715.03,0.05,228575.15,11428.7575,217146.3925,169374.18615,47772.20634999999,21.999999999999996,Cash
ORD0453,2025-05-11,May,5,CUST0200,Karnataka,Retail Store,Beauty,Face Wash,6,2924.85,0.05,17549.1,877.4549999999999,16671.644999999997,8669.255399999998,8002.389599999999,48.0,Debit Card
ORD0454,2025-09-13,September,9,CUST0255,Gujarat,Retail Store,Office Supplies,Stapler,4,1436.28,0.2,5745.12,1149.0240000000001,4596.096,2665.73568,1930.3603199999998,42.0,UPI
ORD0455,2025-05-07,May,5,CUST0013,Telangana,Retail Store,Electronics,Laptop,7,20437.83,0.25,143064.81,35766.2025,107298.6075,83692.91385,23605.69365,22.0,Cash
ORD0456,2025-07-24,July,7,CUST0273,Tamil Nadu,Retail Store,Electronics,Smartphone,6,23126.1,0.15,138756.59999999998,20813.489999999994,117943.10999999999,91995.6258,25947.48419999999,21.999999999999993,Debit Card
ORD0457,2025-04-19,April,4,CUST0229,Madhya Pradesh,Online,Grocery,Coffee,3,323.87,0.25,971.61,242.9025,728.7075,524.6694,204.0381,27.999999999999996,Credit Card
ORD0458,2025-09-03,September,9,CUST0096,Delhi,Online,Furniture,Desk,7,15930.49,0.3,111513.43,33454.028999999995,78059.401,53080.392680000004,24979.008319999994,31.999999999999996,Net Banking
ORD0459,2025-06-20,June,6,CUST0116,West Bengal,Retail Store,Beauty,Perfume,6,874.68,0.1,5248.08,524.808,4723.272,2456.10144,2267.17056,48.00000000000001,Net Banking
ORD0460,2025-06-29,June,6,CUST0001,Maharashtra,Marketplace,Grocery,Cooking Oil,1,1030.93,0.25,1030.93,257.7325,773.1975,556.7022,216.49530000000004,28.000000000000007,UPI
ORD0461,2025-10-15,October,10,CUST0072,Madhya Pradesh,Marketplace,Clothing,Jeans,1,4753.6,0.25,4753.6,1188.4,3565.2000000000003,1960.8600000000004,1604.34,44.99999999999999,Debit Card
ORD0462,2025-05-19,May,5,CUST0221,Gujarat,Online,Office Supplies,Printer Paper,7,1954.65,0.05,13682.550000000001,684.1275,12998.4225,7539.08505,5459.337450000001,42.00000000000001,Net Banking
ORD0463,2025-07-11,July,7,CUST0139,Tamil Nadu,Online,Office Supplies,File Folder,6,310.12,0.05,1860.72,93.036,1767.684,1025.2567199999999,742.4272800000001,42.00000000000001,Debit Card
ORD0464,2025-03-04,March,3,CUST0147,Tamil Nadu,Retail Store,Office Supplies,Stapler,7,737.19,0.15,5160.33,774.0495,4386.2805,2544.0426899999998,1842.23781,42.00000000000001,Credit Card
ORD0465,2025-02-07,February,2,CUST0177,Uttar Pradesh,Retail Store,Beauty,Sunscreen,3,1870.89,0.1,5612.67,561.267,5051.403,2626.72956,2424.67344,48.0,Cash
ORD0466,2025-02-27,February,2,CUST0083,Telangana,Marketplace,Electronics,Headphones,1,27772.5,0.1,27772.5,2777.25,24995.25,19496.295000000002,5498.954999999998,21.999999999999993,Cash
ORD0467,2025-07-29,July,7,CUST0137,Tamil Nadu,Marketplace,Electronics,Keyboard,7,64136.21,0.25,448953.47,112238.3675,336715.1025,262637.77995,74077.32254999998,21.999999999999996,UPI
ORD0468,2025-10-17,October,10,CUST0073,Telangana,Retail Store,Office Supplies,Pen Set,2,112.06,0.0,224.12,0.0,224.12,129.9896,94.13040000000001,42.00000000000001,Debit Card
ORD0469,2025-06-01,June,6,CUST0271,Maharashtra,Online,Beauty,Sunscreen,3,2698.26,0.0,8094.780000000001,0.0,8094.780000000001,4209.2856,3885.4944000000005,48.00000000000001,Cash
ORD0470,2025-10-09,October,10,CUST0132,Karnataka,Marketplace,Furniture,Office Chair,7,22403.2,0.25,156822.4,39205.6,117616.79999999999,79979.424,37637.37599999999,31.999999999999996,UPI
ORD0471,2025-03-07,March,3,CUST0116,Rajasthan,Online,Grocery,Coffee,3,443.42,0.1,1330.26,133.026,1197.234,862.00848,335.22551999999996,27.999999999999996,UPI
ORD0472,2025-10-21,October,10,CUST0025,Gujarat,Online,Beauty,Shampoo,7,3334.67,0.05,23342.690000000002,1167.1345000000001,22175.555500000002,11531.288860000002,10644.26664,47.99999999999999,Net Banking
ORD0473,2025-03-11,March,3,CUST0091,Delhi,Online,Electronics,Monitor,3,27605.59,0.15,82816.77,12422.5155,70394.25450000001,54907.51851000001,15486.735990000001,21.999999999999996,Debit Card
ORD0474,2025-08-02,August,8,CUST0200,Karnataka,Marketplace,Office Supplies,File Folder,2,1445.39,0.25,2890.78,722.695,2168.085,1257.4893,910.5957000000001,42.00000000000001,Net Banking
ORD0475,2025-08-25,August,8,CUST0197,West Bengal,Marketplace,Beauty,Shampoo,7,1393.09,0.0,9751.63,0.0,9751.63,5070.8476,4680.782399999999,47.99999999999999,UPI
ORD0476,2025-12-26,December,12,CUST0090,Tamil Nadu,Marketplace,Clothing,Formal Shirt,3,4122.95,0.1,12368.849999999999,1236.885,11131.964999999998,6122.580749999999,5009.384249999999,45.0,Net Banking
ORD0477,2025-08-08,August,8,CUST0184,Delhi,Marketplace,Furniture,Table,6,8342.59,0.3,50055.54,15016.662,35038.878,23826.43704,11212.440959999996,31.99999999999999,UPI
ORD0478,2025-03-17,March,3,CUST0249,Telangana,Retail Store,Electronics,Smartphone,7,20440.81,0.3,143085.67,42925.701,100159.96900000001,78124.77582000001,22035.193180000002,22.0,Net Banking
ORD0479,2025-12-01,December,12,CUST0008,Madhya Pradesh,Online,Electronics,Smartphone,6,35208.97,0.1,211253.82,21125.382,190128.438,148300.18164,41828.25636,22.0,Net Banking
ORD0480,2025-05-25,May,5,CUST0163,Tamil Nadu,Online,Grocery,Coffee,1,462.08,0.25,462.08,115.52,346.56,249.5232,97.0368,27.999999999999996,Debit Card
ORD0481,2025-09-26,September,9,CUST0006,Gujarat,Retail Store,Electronics,Smartphone,7,25287.3,0.25,177011.1,44252.775,132758.325,103551.49350000001,29206.8315,21.999999999999996,UPI
ORD0482,2025-08-05,August,8,CUST0198,Delhi,Retail Store,Furniture,Table,2,23584.95,0.1,47169.9,4716.990000000001,42452.91,28867.978800000004,13584.931199999999,31.999999999999996,UPI
ORD0483,2025-09-06,September,9,CUST0019,Maharashtra,Online,Grocery,Biscuits,6,128.72,0.1,772.3199999999999,77.232,695.088,500.46335999999997,194.62464,28.000000000000004,Debit Card
ORD0484,2025-04-10,April,4,CUST0145,Karnataka,Marketplace,Office Supplies,Printer Paper,2,2100.75,0.2,4201.5,840.3000000000001,3361.2,1949.4959999999999,1411.704,42.0,UPI
ORD0485,2025-12-21,December,12,CUST0239,Uttar Pradesh,Marketplace,Clothing,Sneakers,5,3424.14,0.1,17120.7,1712.0700000000002,15408.630000000001,8474.746500000001,6933.8835,44.99999999999999,Cash
ORD0486,2025-12-12,December,12,CUST0136,Tamil Nadu,Marketplace,Clothing,Jacket,5,4405.63,0.0,22028.15,0.0,22028.15,12115.482500000002,9912.6675,44.99999999999999,UPI
ORD0487,2025-02-14,February,2,CUST0125,West Bengal,Marketplace,Furniture,Desk,7,23521.84,0.25,164652.88,41163.22,123489.66,83972.9688,39516.6912,32.0,Credit Card
ORD0488,2025-07-16,July,7,CUST0173,Karnataka,Online,Beauty,Shampoo,5,1514.15,0.1,7570.75,757.075,6813.675,3543.1110000000003,3270.564,48.0,Net Banking
ORD0489,2025-04-18,April,4,CUST0146,Tamil Nadu,Retail Store,Clothing,T-Shirt,5,5532.83,0.05,27664.15,1383.2075000000002,26280.9425,14454.518375000001,11826.424125,44.99999999999999,Net Banking
ORD0490,2025-07-21,July,7,CUST0106,Madhya Pradesh,Marketplace,Clothing,Sneakers,6,2288.66,0.0,13731.96,0.0,13731.96,7552.578,6179.381999999999,44.99999999999999,UPI
ORD0491,2025-10-24,October,10,CUST0291,Rajasthan,Online,Office Supplies,Stapler,5,2157.26,0.2,10786.300000000001,2157.26,8629.04,5004.8432,3624.1968000000006,42.00000000000001,Debit Card
ORD0492,2025-09-08,September,9,CUST0270,Madhya Pradesh,Retail Store,Furniture,Office Chair,3,24946.51,0.05,74839.53,3741.9765,71097.5535,48346.33638,22751.217119999994,31.999999999999996,Debit Card
ORD0493,2025-08-21,August,8,CUST0069,Uttar Pradesh,Marketplace,Electronics,Laptop,7,11744.45,0.25,82211.15000000001,20552.787500000002,61658.3625,48093.522750000004,13564.83975,21.999999999999996,Cash
ORD0494,2025-08-25,August,8,CUST0094,Karnataka,Marketplace,Electronics,Laptop,2,59183.98,0.0,118367.96,0.0,118367.96,92327.00880000001,26040.951199999996,21.999999999999993,UPI
ORD0495,2025-11-30,November,11,CUST0011,Gujarat,Online,Office Supplies,File Folder,4,905.5,0.0,3622.0,0.0,3622.0,2100.7599999999998,1521.2400000000002,42.00000000000001,UPI
ORD0496,2025-03-05,March,3,CUST0272,Madhya Pradesh,Marketplace,Furniture,Desk,4,3308.43,0.25,13233.72,3308.43,9925.289999999999,6749.1972,3176.0927999999994,31.999999999999996,Debit Card
ORD0497,2025-07-06,July,7,CUST0239,Telangana,Online,Furniture,Table,6,20086.35,0.1,120518.09999999999,12051.81,108466.29,73757.0772,34709.212799999994,31.999999999999996,Credit Card
ORD0498,2025-11-11,November,11,CUST0191,Karnataka,Retail Store,Office Supplies,Stapler,3,1458.57,0.2,4375.71,875.142,3500.568,2030.32944,1470.2385600000002,42.00000000000001,Cash
ORD0499,2025-05-21,May,5,CUST0292,Gujarat,Online,Grocery,Cooking Oil,3,976.5,0.05,2929.5,146.475,2783.025,2003.778,779.2470000000001,28.000000000000004,Cash
ORD0500,2025-10-11,October,10,CUST0151,Telangana,Marketplace,Grocery,Coffee,5,770.43,0.05,3852.1499999999996,192.6075,3659.5424999999996,2634.8705999999997,1024.6718999999998,27.999999999999996,Cash
ORD0501,2025-05-04,May,5,CUST0275,Telangana,Online,Beauty,Sunscreen,5,2600.85,0.1,13004.25,1300.4250000000002,11703.825,6085.9890000000005,5617.836,48.0,Debit Card
ORD0502,2025-11-07,November,11,CUST0164,Delhi,Retail Store,Clothing,Jeans,5,1320.87,0.05,6604.349999999999,330.2175,6274.1325,3450.772875,2823.3596249999996,44.99999999999999,Net Banking
ORD0503,2025-12-22,December,12,CUST0221,Uttar Pradesh,Retail Store,Grocery,Tea,5,438.16,0.2,2190.8,438.1600000000001,1752.64,1261.9008000000001,490.7392,27.999999999999996,Cash
ORD0504,2025-11-25,November,11,CUST0148,West Bengal,Retail Store,Office Supplies,Printer Paper,3,1655.45,0.25,4966.35,1241.5875,3724.7625000000003,2160.36225,1564.4002500000001,42.0,Net Banking
ORD0505,2025-12-09,December,12,CUST0300,Delhi,Online,Grocery,Cooking Oil,3,464.55,0.15,1393.65,209.0475,1184.6025,852.9137999999999,331.68870000000004,28.000000000000004,UPI
ORD0506,2025-04-16,April,4,CUST0163,West Bengal,Online,Clothing,Formal Shirt,3,1429.84,0.1,4289.5199999999995,428.952,3860.5679999999993,2123.3124,1737.2555999999995,44.99999999999999,Debit Card
ORD0507,2025-04-05,April,4,CUST0194,Tamil Nadu,Online,Beauty,Sunscreen,2,1633.39,0.1,3266.78,326.67800000000005,2940.1020000000003,1528.8530400000002,1411.2489600000001,48.0,Debit Card
ORD0508,2025-03-29,March,3,CUST0095,Madhya Pradesh,Online,Electronics,Headphones,3,39702.87,0.2,119108.61000000002,23821.722000000005,95286.888,74323.77264000001,20963.115359999996,21.999999999999993,Cash
ORD0509,2025-11-17,November,11,CUST0280,Uttar Pradesh,Marketplace,Clothing,Jeans,5,4709.5,0.05,23547.5,1177.375,22370.125,12303.56875,10066.55625,45.0,Debit Card
ORD0510,2025-10-23,October,10,CUST0195,Telangana,Marketplace,Furniture,Office Chair,3,24186.02,0.05,72558.06,3627.9030000000002,68930.15699999999,46872.50676,22057.650239999995,31.999999999999996,Credit Card
ORD0511,2025-11-01,November,11,CUST0284,West Bengal,Online,Furniture,Desk,4,2530.29,0.1,10121.16,1012.116,9109.044,6194.149920000001,2914.894079999999,31.99999999999999,Cash
ORD0512,2025-10-25,October,10,CUST0246,Rajasthan,Online,Electronics,Monitor,5,45685.02,0.15,228425.09999999998,34263.76499999999,194161.335,151445.8413,42715.49369999999,21.999999999999996,Credit Card
ORD0513,2025-12-29,December,12,CUST0089,Delhi,Online,Office Supplies,Stapler,1,2492.58,0.05,2492.58,124.629,2367.951,1373.41158,994.5394200000001,42.00000000000001,Credit Card
ORD0514,2025-07-20,July,7,CUST0060,Delhi,Online,Furniture,Bookshelf,1,8318.31,0.0,8318.31,0.0,8318.31,5656.4508,2661.8592,32.0,Cash
ORD0515,2025-06-13,June,6,CUST0194,Gujarat,Online,Grocery,Coffee,3,778.42,0.2,2335.2599999999998,467.05199999999996,1868.2079999999999,1345.1097599999998,523.09824,28.000000000000004,Credit Card
ORD0516,2025-04-20,April,4,CUST0128,Telangana,Retail Store,Grocery,Tea,5,741.05,0.1,3705.25,370.52500000000003,3334.725,2401.002,933.723,27.999999999999996,Net Banking
ORD0517,2025-01-22,January,1,CUST0217,Madhya Pradesh,Online,Grocery,Tea,7,852.51,0.25,5967.57,1491.8925,4475.6775,3222.4878,1253.1897,27.999999999999996,Cash
ORD0518,2025-01-18,January,1,CUST0187,Gujarat,Online,Grocery,Biscuits,3,341.68,0.2,1025.04,205.008,820.0319999999999,590.4230399999999,229.60896000000002,28.000000000000007,Cash
ORD0519,2025-12-03,December,12,CUST0288,Madhya Pradesh,Online,Beauty,Perfume,7,2036.71,0.1,14256.970000000001,1425.6970000000001,12831.273000000001,6672.261960000001,6159.01104,48.0,Credit Card
ORD0520,2025-09-18,September,9,CUST0206,Madhya Pradesh,Online,Beauty,Moisturizer,3,1526.69,0.15,4580.07,687.0105,3893.0595,2024.39094,1868.6685599999998,48.0,UPI
ORD0521,2025-03-24,March,3,CUST0251,Uttar Pradesh,Marketplace,Grocery,Coffee,6,155.91,0.2,935.46,187.092,748.368,538.82496,209.54304000000002,28.000000000000004,UPI
ORD0522,2025-10-12,October,10,CUST0219,West Bengal,Marketplace,Grocery,Rice,7,681.2,0.1,4768.400000000001,476.8400000000001,4291.56,3089.9232,1201.6368000000002,28.000000000000004,Cash
ORD0523,2025-12-09,December,12,CUST0054,Telangana,Marketplace,Office Supplies,Stapler,7,2469.61,0.1,17287.27,1728.727,15558.543,9023.95494,6534.58806,42.0,Debit Card
ORD0524,2025-07-12,July,7,CUST0008,Maharashtra,Online,Furniture,Bookshelf,5,9379.24,0.1,46896.2,4689.62,42206.579999999994,28700.4744,13506.105599999995,31.999999999999996,Cash
ORD0525,2025-06-12,June,6,CUST0276,West Bengal,Marketplace,Beauty,Perfume,3,594.55,0.15,1783.6499999999999,267.54749999999996,1516.1025,788.3733,727.7292,48.0,Debit Card
ORD0526,2025-10-02,October,10,CUST0188,West Bengal,Retail Store,Grocery,Tea,3,762.05,0.05,2286.1499999999996,114.30749999999999,2171.8424999999997,1563.7265999999997,608.1159,28.000000000000004,Cash
ORD0527,2025-04-21,April,4,CUST0200,Telangana,Retail Store,Beauty,Moisturizer,5,3004.87,0.05,15024.349999999999,751.2175,14273.132499999998,7422.028899999999,6851.103599999999,48.0,Credit Card
ORD0528,2025-10-26,October,10,CUST0240,Karnataka,Marketplace,Beauty,Perfume,4,2745.99,0.15,10983.96,1647.5939999999998,9336.366,4854.91032,4481.45568,48.0,Debit Card
ORD0529,2025-06-03,June,6,CUST0275,Rajasthan,Retail Store,Furniture,Table,3,23482.25,0.1,70446.75,7044.675,63402.075,43113.411,20288.663999999997,31.999999999999996,UPI
ORD0530,2025-08-08,August,8,CUST0263,Karnataka,Online,Electronics,Monitor,3,54165.69,0.15,162497.07,24374.5605,138122.50950000001,107735.55741000001,30386.952090000006,22.000000000000004,UPI
ORD0531,2025-06-03,June,6,CUST0046,Gujarat,Online,Grocery,Coffee,6,437.9,0.25,2627.3999999999996,656.8499999999999,1970.5499999999997,1418.7959999999998,551.7539999999999,27.999999999999996,UPI
ORD0532,2025-04-28,April,4,CUST0007,Telangana,Marketplace,Grocery,Tea,1,1161.53,0.15,1161.53,174.2295,987.3004999999999,710.8563599999999,276.44414000000006,28.000000000000007,UPI
ORD0533,2025-08-03,August,8,CUST0026,West Bengal,Retail Store,Beauty,Sunscreen,7,1249.34,0.15,8745.38,1311.8069999999998,7433.572999999999,3865.4579599999997,3568.1150399999997,48.0,Debit Card
ORD0534,2025-12-19,December,12,CUST0273,Maharashtra,Retail Store,Clothing,Sneakers,6,1390.58,0.15,8343.48,1251.522,7091.958,3900.5769,3191.3810999999996,44.99999999999999,Net Banking
ORD0535,2025-06-22,June,6,CUST0047,Gujarat,Retail Store,Grocery,Tea,1,527.05,0.1,527.05,52.705,474.34499999999997,341.5284,132.8166,28.000000000000004,Credit Card
ORD0536,2025-11-16,November,11,CUST0169,Telangana,Retail Store,Electronics,Laptop,2,49638.07,0.05,99276.14,4963.807000000001,94312.333,73563.61974,20748.713260000004,22.000000000000007,Net Banking
ORD0537,2025-11-02,November,11,CUST0188,Delhi,Online,Grocery,Tea,3,438.8,0.05,1316.4,65.82000000000001,1250.5800000000002,900.4176000000001,350.16240000000005,28.000000000000004,Debit Card
ORD0538,2025-08-06,August,8,CUST0189,Maharashtra,Online,Clothing,Jacket,1,730.8,0.1,730.8,73.08,657.7199999999999,361.746,295.97399999999993,44.99999999999999,Cash
ORD0539,2025-09-01,September,9,CUST0146,Maharashtra,Marketplace,Office Supplies,Pen Set,3,1458.04,0.25,4374.12,1093.53,3280.59,1902.7422,1377.8478000000002,42.00000000000001,Debit Card
ORD0540,2025-01-31,January,1,CUST0039,West Bengal,Retail Store,Clothing,Jacket,5,943.38,0.25,4716.9,1179.225,3537.6749999999997,1945.72125,1591.9537499999997,44.99999999999999,Credit Card
ORD0541,2025-04-18,April,4,CUST0255,Karnataka,Online,Clothing,T-Shirt,6,2478.87,0.1,14873.22,1487.3220000000001,13385.898,7362.2439,6023.654099999999,44.99999999999999,Credit Card
ORD0542,2025-12-12,December,12,CUST0152,Rajasthan,Marketplace,Furniture,Cabinet,5,11368.06,0.15,56840.299999999996,8526.044999999998,48314.255,32853.693400000004,15460.561599999994,31.99999999999999,Credit Card
ORD0543,2025-04-05,April,4,CUST0229,Rajasthan,Retail Store,Grocery,Biscuits,5,62.07,0.25,310.35,77.5875,232.76250000000002,167.589,65.17350000000002,28.000000000000007,UPI
ORD0544,2025-09-03,September,9,CUST0190,Gujarat,Marketplace,Beauty,Shampoo,4,2887.48,0.05,11549.92,577.496,10972.424,5705.6604800000005,5266.76352,48.0,Cash
ORD0545,2025-06-21,June,6,CUST0236,Rajasthan,Online,Grocery,Cooking Oil,2,739.38,0.25,1478.76,369.69,1109.07,798.5303999999999,310.53960000000006,28.000000000000007,UPI
ORD0546,2025-12-30,December,12,CUST0210,Uttar Pradesh,Online,Office Supplies,Printer Paper,7,2069.17,0.2,14484.19,2896.838,11587.352,6720.66416,4866.6878400000005,42.00000000000001,Net Banking
ORD0547,2025-01-22,January,1,CUST0185,Gujarat,Marketplace,Furniture,Bookshelf,4,23546.01,0.1,94184.04,9418.404,84765.636,57640.63248,27125.00352,32.0,Cash
ORD0548,2025-08-12,August,8,CUST0150,Gujarat,Marketplace,Clothing,Formal Shirt,3,3941.08,0.15,11823.24,1773.4859999999999,10049.754,5527.364700000001,4522.3893,44.99999999999999,Credit Card
ORD0549,2025-02-22,February,2,CUST0123,Maharashtra,Marketplace,Office Supplies,Printer Paper,2,1403.2,0.1,2806.4,280.64000000000004,2525.76,1464.9408,1060.8192000000001,42.00000000000001,Cash
